0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:51:40 +0530] "GET /check/Local/pexels-burst-373883.jpg HTTP/1.1" 404 1060
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:51:40 +0530] "GET /check/Local/ctslogo.jpg HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:51:55 +0530] "GET /check/publiclist.jsp HTTP/1.1" 200 1384
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:51:55 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:01 +0530] "GET /check/Allocate.jsp?id=11 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:01 +0530] "GET /check/maincharity.jsp?valid HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:31 +0530] "GET /check/publiclist.jsp HTTP/1.1" 200 959
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:36 +0530] "GET /check/approved.jsp HTTP/1.1" 200 4160
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:36 +0530] "GET /check/Local/paolo-bendandi-CU_tgif9PTg-unsplash.jpg HTTP/1.1" 404 1108
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:36 +0530] "GET /check/Local/ctslogo.jpg HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:36 +0530] "GET /check/Local/pexels-burst-373883.jpg HTTP/1.1" 404 1060
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:36 +0530] "GET /check/Local/charity-810x476.jpg HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:53 +0530] "POST /check/Charitylog HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:52:53 +0530] "GET /check/charitymainpage.jsp HTTP/1.1" 200 1990
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:00 +0530] "GET /check/charityrequest.jsp HTTP/1.1" 200 3036
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:00 +0530] "GET /check/Local1/paolo-bendandi-CU_tgif9PTg-unsplash.jpg HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:00 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:00 +0530] "GET /check/Local1/charity-810x476.jpg HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:00 +0530] "GET /check/Local1/ctslogo.jpg HTTP/1.1" 200 41593
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:14 +0530] "GET /check/charityreq.jsp?rname=Charity%20Public&&remail=charpublic@email.com%20&&cemail=charityeve@gmail.com HTTP/1.1" 200 1583
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:14 +0530] "GET /check/css1/style.css HTTP/1.1" 200 2977
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:32 +0530] "POST /check/charityreq HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:32 +0530] "GET /check/requestsuccess.jsp HTTP/1.1" 200 633
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:53:32 +0530] "GET /check/bgimages/reback.jpg HTTP/1.1" 200 530254
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:04 +0530] "GET /check/charityrequest.jsp HTTP/1.1" 200 3036
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:04 +0530] "GET /check/Local1/paolo-bendandi-CU_tgif9PTg-unsplash.jpg HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:04 +0530] "GET /check/Local1/charity-810x476.jpg HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:04 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:19 +0530] "POST /check/Publicloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:19 +0530] "GET /check/error.jsp HTTP/1.1" 404 1000
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:36 +0530] "POST /check/Publicloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:36 +0530] "GET /check/publicmainpage.jsp HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:36 +0530] "GET /check/bgimages/charity3.jpg HTTP/1.1" 200 20139
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:46 +0530] "GET /check/requestcharityview.jsp HTTP/1.1" 200 1453
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:54:54 +0530] "GET /check/check.jsp?cname=Charity%20Fundraiser%20July%2012&&purp=Charity%20Fundraiser%20July%2012&&cemail=charityeve@gmail.com HTTP/1.1" 200 3643
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:55:31 +0530] "POST /check/check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:55:31 +0530] "GET /check/publicmainpage.jsp HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:55:45 +0530] "GET /check/publiclogin.jsp HTTP/1.1" 200 1896
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:55:45 +0530] "GET /check/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:55:45 +0530] "GET /check/webfonts/fa-solid-900.woff HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:55:45 +0530] "GET /check/webfonts/fa-solid-900.ttf HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:00 +0530] "GET /check/charitydonationview.jsp HTTP/1.1" 200 1738
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:03 +0530] "GET /check/checkviewchar.jsp?id=54&&chckno=666258454&&chckword=two%20thousanf%20five%20hundred&&date=&&charityname=Charity%20Fundraiser%20July%2012&&desc=Charity%20Fundraiser%20July%2012&&amount=2500&&cmail=charityeve@gmail.com&&city=Chennai&&pic=pexels-burst-373883.jpg&&encrypt=DwQHynd9d6dOa2qftNK0Dg==&&status=Donation&&pemail=charpublic@email.com&&address=null HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:03 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:09 +0530] "POST /check/forward.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:09 +0530] "GET /check/charitydonationview.jsp?valid HTTP/1.1" 200 991
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:18 +0530] "GET /check/banklogin.jsp HTTP/1.1" 200 1366
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:18 +0530] "GET /check/Local/char4.jpg HTTP/1.1" 200 104931
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:18 +0530] "GET /check/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:18 +0530] "GET /check/webfonts/fa-solid-900.woff HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:18 +0530] "GET /check/webfonts/fa-solid-900.ttf HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:24 +0530] "POST /check/Bankloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:24 +0530] "GET /check/bankmainpage.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:24 +0530] "GET /check/bgimages/charity5.jpg HTTP/1.1" 200 26357
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:30 +0530] "GET /check/bankverificationview.jsp HTTP/1.1" 200 951
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:33 +0530] "GET /check/bankviewchar.jsp HTTP/1.1" 200 2992
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:39 +0530] "GET /check/bankcheckview.jsp?id=54&&chckno=666258454&&chckword=two%20thousanf%20five%20hundred&&date=&&charityname=Charity%20Fundraiser%20July%2012&&desc=Charity%20Fundraiser%20July%2012&&amount=2500&&cmail=charityeve@gmail.com&&city=Chennai&&pic=pexels-burst-373883.jpg&&encrypt=DwQHynd9d6dOa2qftNK0Dg==&&status=Forward&&pemail=charpublic@email.com&&address=null HTTP/1.1" 200 3857
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:39 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:48 +0530] "POST /check/bankverify.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:56:48 +0530] "GET /check/bankmainpage.jsp?valid HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:06 +0530] "POST /check/Publicloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:06 +0530] "GET /check/publicmainpage.jsp HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:08 +0530] "GET /check/publicresptobank.jsp HTTP/1.1" 200 1734
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:12 +0530] "GET /check/verifycheck.jsp?id=54&&chckno=666258454&&chckword=two%20thousanf%20five%20hundred&&date=&&charityname=Charity%20Fundraiser%20July%2012&&desc=Charity%20Fundraiser%20July%2012&&amount=2500&&cmail=charityeve@gmail.com&&city=Chennai&&pic=pexels-burst-373883.jpg&&encrypt=DwQHynd9d6dOa2qftNK0Dg==&&status=Verify&&pemail=charpublic@email.com&&address=null HTTP/1.1" 200 3892
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:12 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:15 +0530] "POST /check/pubverified.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:15 +0530] "GET /check/Success.jsp?valid HTTP/1.1" 404 1006
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:24 +0530] "GET /check/bankmainpage.jsp?valid HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:26 +0530] "GET /check/bankverificationview.jsp HTTP/1.1" 200 1694
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:31 +0530] "GET /check/sendmoney.jsp?id=54&&chckno=666258454&&chckword=two%20thousanf%20five%20hundred&&date=&&charityname=Charity%20Fundraiser%20July%2012&&desc=Charity%20Fundraiser%20July%2012&&amount=2500&&cmail=charityeve@gmail.com&&city=Chennai&&pic=pexels-burst-373883.jpg&&encrypt=DwQHynd9d6dOa2qftNK0Dg==&&status=Verified&&pemail=charpublic@email.com&&address=null HTTP/1.1" 200 3900
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:31 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:35 +0530] "POST /check/transfertocharity.jsp HTTP/1.1" 200 1630
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:38 +0530] "GET /check/transferring.jsp?id=54&&chckno=666258454&&chckword=two%20thousanf%20five%20hundred&&date=&&charityname=Charity%20Fundraiser%20July%2012&&desc=Charity%20Fundraiser%20July%2012&&amount=2500&&cmail=charityeve@gmail.com&&city=Chennai&&pic=pexels-burst-373883.jpg&&encrypt=DwQHynd9d6dOa2qftNK0Dg==&&status=Verified&&pemail=charpublic@email.com&&address=null HTTP/1.1" 200 2885
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:38 +0530] "GET /check/appointment.css HTTP/1.1" 404 1018
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:38 +0530] "GET /check/css/font-awesome.min1.css HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:38 +0530] "GET /check/image/r11.jpg HTTP/1.1" 404 1012
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:48 +0530] "POST /check/moneysending.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:57:48 +0530] "GET /check/bankmainpage.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:02 +0530] "GET /check/charitylogin.jsp HTTP/1.1" 200 1657
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:02 +0530] "GET /check/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:02 +0530] "GET /check/webfonts/fa-solid-900.woff HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:02 +0530] "GET /check/webfonts/fa-solid-900.ttf HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:19 +0530] "POST /check/Charitylog HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:19 +0530] "GET /check/charitymainpage.jsp HTTP/1.1" 200 1990
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:22 +0530] "GET /check/accountdetails.jsp HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:30 +0530] "GET /check/charityaccount.jsp?=id25&&pemail=charpublic@email.com&&cemail=charityeve@gmail.com&&aword=two%20thousanf%20five%20hundred&&date=12/06/2022&&amount=2500 HTTP/1.1" 200 1810
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:30 +0530] "GET /check/css/bootstrap.min.css HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [12/Jun/2022:12:58:30 +0530] "GET /check/css1/account.css HTTP/1.1" 200 6303
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:11:34 +0530] "GET /check/maincharitylogin.jsp HTTP/1.1" 200 1807
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:11:34 +0530] "GET /check/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:11:34 +0530] "GET /check/webfonts/fa-solid-900.woff HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:11:34 +0530] "GET /check/webfonts/fa-solid-900.ttf HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:11:45 +0530] "POST /check/logina.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:11:45 +0530] "GET /check/maincharity.jsp HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:25 +0530] "GET /check/fakcharitylogin.jsp HTTP/1.1" 200 1621
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:25 +0530] "GET /check/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:25 +0530] "GET /check/webfonts/fa-solid-900.woff HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:25 +0530] "GET /check/webfonts/fa-solid-900.ttf HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:36 +0530] "GET /check/publiclogin.jsp HTTP/1.1" 200 1896
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:36 +0530] "GET /check/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:36 +0530] "GET /check/webfonts/fa-solid-900.woff HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:36 +0530] "GET /check/webfonts/fa-solid-900.ttf HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:43 +0530] "GET /check/banklogin.jsp HTTP/1.1" 200 1366
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:43 +0530] "GET /check/webfonts/fa-solid-900.woff2 HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:43 +0530] "GET /check/webfonts/fa-solid-900.woff HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:12:43 +0530] "GET /check/webfonts/fa-solid-900.ttf HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:13:36 +0530] "POST /check/Fakecharservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:13:38 +0530] "GET /check/Fakecharmain.jsp HTTP/1.1" 200 1313
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:13:44 +0530] "GET /check/fcharityrequest.jsp HTTP/1.1" 200 2922
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:13:44 +0530] "GET /check/Local1/paolo-bendandi-CU_tgif9PTg-unsplash.jpg HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:13:44 +0530] "GET /check/Local1/charity-810x476.jpg HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:13:44 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:13:46 +0530] "GET /check/fchreqjava.jsp?rname=Charity%20Public&&remail=charpublic@email.com%20&&cemail=charityeve@gmail.com HTTP/1.1" 200 1578
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:14:06 +0530] "POST /check/charityreq HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:14:06 +0530] "GET /check/requestsuccess.jsp HTTP/1.1" 200 633
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:14:13 +0530] "GET /check/Fakecharmain.jsp HTTP/1.1" 200 1313
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:14:36 +0530] "POST /check/Publicloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:14:36 +0530] "GET /check/publicmainpage.jsp HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:14:39 +0530] "GET /check/requestcharityview.jsp HTTP/1.1" 200 1892
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:14:47 +0530] "GET /check/check.jsp?cname=Fake%20Charity%20Attempt&&purp=Fake%20Charity%20June%2012&&cemail=charityeve@gmail.com HTTP/1.1" 200 3631
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:21 +0530] "POST /check/check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:21 +0530] "GET /check/publicmainpage.jsp HTTP/1.1" 200 1928
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:31 +0530] "POST /check/Bankloginservlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:31 +0530] "GET /check/bankmainpage.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:37 +0530] "GET /check/bankviewchar.jsp HTTP/1.1" 200 2246
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:45 +0530] "GET /check/fakebankview.jsp HTTP/1.1" 200 943
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:53 +0530] "GET /check/bankmainpage.jsp HTTP/1.1" 200 1909
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:55 +0530] "GET /check/fakebankview.jsp HTTP/1.1" 200 943
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:15:59 +0530] "GET /check/bankviewchar.jsp HTTP/1.1" 200 2246
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:16:07 +0530] "GET /check/fcharityrequest.jsp HTTP/1.1" 200 2922
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:16:07 +0530] "GET /check/Local1/paolo-bendandi-CU_tgif9PTg-unsplash.jpg HTTP/1.1" 404 1111
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:16:07 +0530] "GET /check/Local1/charity-810x476.jpg HTTP/1.1" 404 1051
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:16:07 +0530] "GET /check/Local1/pexels-burst-373883.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:16:11 +0530] "GET /check/requestcharityview.jsp HTTP/1.1" 200 1892
0:0:0:0:0:0:0:1 - - [12/Jun/2022:13:16:26 +0530] "GET /check/fchdonationview.jsp HTTP/1.1" 200 2326
